age,job,marital,education
42,services,married,primary
45,services,divorced,primary
30,technician,single,secondary
46,services,married,primary
51,admin.,married,primary
52,technician,married,secondary
48,blue-collar,married,secondary
36,management,single,tertiary
45,blue-collar,married,primary
39,admin.,single,tertiary
51,technician,married,secondary
31,admin.,single,tertiary
38,management,married,tertiary
44,technician,married,primary
33,blue-collar,married,primary
42,services,divorced,primary
35,admin.,single,secondary
53,blue-collar,married,primary
36,technician,married,secondary
30,technician,single,secondary
46,management,married,primary
41,blue-collar,married,primary
38,technician,single,tertiary
44,technician,divorced,secondary
47,housemaid,married,primary
37,blue-collar,married,primary
32,technician,single,secondary
51,blue-collar,married,secondary
42,management,married,tertiary
33,unemployed,single,secondary
30,technician,single,tertiary
34,management,divorced,tertiary
41,blue-collar,married,primary
42,technician,married,primary
49,retired,married,primary
41,technician,married,tertiary
60,retired,married,primary
39,admin.,divorced,secondary
35,management,divorced,tertiary
34,blue-collar,single,primary
34,technician,single,secondary
37,admin.,single,secondary
50,blue-collar,married,primary
34,management,single,tertiary
29,technician,married,tertiary
43,services,married,primary
43,admin.,married,primary
28,unemployed,single,secondary
48,housemaid,single,primary
53,entrepreneur,married,tertiary
45,blue-collar,married,primary
40,services,married,secondary
30,blue-collar,single,primary
50,blue-collar,married,primary
51,self-employed,married,tertiary
25,services,single,secondary
24,technician,single,secondary
46,housemaid,married,primary
55,management,married,tertiary
32,admin.,single,secondary
36,management,married,tertiary
34,blue-collar,married,primary
44,blue-collar,married,secondary
34,services,married,secondary
35,blue-collar,married,secondary
51,blue-collar,married,primary
35,services,married,secondary
37,blue-collar,married,primary
33,self-employed,married,secondary
36,unemployed,single,tertiary
39,blue-collar,married,primary
38,blue-collar,married,secondary
30,technician,single,tertiary
54,retired,divorced,tertiary
38,services,single,secondary
33,blue-collar,married,secondary
35,self-employed,married,secondary
44,blue-collar,married,secondary
56,unemployed,married,secondary
50,blue-collar,divorced,primary
26,management,single,tertiary
27,technician,married,secondary
28,services,single,secondary
39,blue-collar,divorced,primary
37,technician,single,tertiary
59,services,married,primary
38,housemaid,married,primary
49,retired,married,primary
58,retired,married,primary
46,management,married,tertiary
49,management,married,tertiary
69,retired,divorced,primary
34,blue-collar,married,primary
33,student,married,secondary
66,management,married,secondary
43,technician,single,tertiary
43,blue-collar,single,primary
60,housemaid,married,primary
38,entrepreneur,married,primary
54,management,married,tertiary
58,management,married,tertiary
35,blue-collar,married,primary
23,blue-collar,married,primary
56,management,married,tertiary
47,unemployed,married,primary
52,blue-collar,divorced,primary
47,blue-collar,married,primary
35,technician,single,tertiary
34,technician,married,tertiary
30,management,single,tertiary
37,unemployed,married,primary
31,blue-collar,single,secondary
28,management,single,tertiary
56,retired,married,primary
40,admin.,married,tertiary
28,admin.,single,secondary
36,services,married,secondary
47,retired,married,primary
50,housemaid,married,primary
42,technician,divorced,secondary
47,blue-collar,married,primary
36,technician,single,tertiary
31,blue-collar,single,secondary
34,admin.,married,secondary
36,housemaid,divorced,secondary
33,technician,single,secondary
46,blue-collar,married,primary
31,management,single,tertiary
28,services,married,secondary
42,technician,single,secondary
52,retired,married,tertiary
45,management,married,tertiary
31,unemployed,single,primary
25,student,single,tertiary
37,blue-collar,married,primary
32,technician,single,tertiary
48,blue-collar,married,primary
49,housemaid,married,primary
40,technician,married,tertiary
50,services,married,primary
55,entrepreneur,married,primary
49,blue-collar,married,primary
36,unemployed,married,primary
37,technician,single,tertiary
58,unemployed,married,secondary
32,management,divorced,tertiary
59,retired,divorced,primary
29,technician,single,secondary
34,entrepreneur,married,tertiary
32,management,single,tertiary
37,technician,single,secondary
38,technician,married,secondary
32,blue-collar,married,secondary
57,self-employed,married,tertiary
43,technician,single,secondary
60,retired,married,primary
39,blue-collar,married,primary
58,management,married,tertiary
55,blue-collar,married,primary
34,blue-collar,married,secondary
45,admin.,divorced,primary
50,technician,married,secondary
49,management,single,secondary
63,retired,married,primary
32,technician,single,tertiary
49,blue-collar,married,primary
55,blue-collar,married,primary
33,management,married,tertiary
52,admin.,married,secondary
58,management,divorced,tertiary
33,blue-collar,married,primary
42,admin.,single,secondary
29,technician,single,tertiary
56,blue-collar,married,primary
44,technician,married,secondary
34,self-employed,married,tertiary
35,management,single,tertiary
42,blue-collar,divorced,primary
28,management,single,tertiary
34,blue-collar,married,primary
37,blue-collar,married,secondary
37,blue-collar,married,secondary
40,admin.,married,secondary
44,technician,married,tertiary
33,blue-collar,single,primary
31,technician,single,tertiary
40,management,married,tertiary
32,blue-collar,married,primary
45,blue-collar,married,primary
31,management,married,tertiary
43,management,divorced,secondary
55,unemployed,single,primary
26,admin.,single,tertiary
48,blue-collar,single,primary
51,self-employed,married,tertiary
41,technician,divorced,secondary
42,blue-collar,married,primary
30,self-employed,single,tertiary
40,blue-collar,married,secondary
47,management,married,primary
43,blue-collar,married,primary
32,management,single,tertiary
38,management,married,secondary
32,services,single,secondary
44,services,divorced,secondary
32,blue-collar,married,primary
52,entrepreneur,married,tertiary
50,technician,married,secondary
43,admin.,married,primary
31,management,single,tertiary
32,blue-collar,single,secondary
56,self-employed,married,tertiary
35,blue-collar,married,secondary
40,retired,married,primary
83,retired,divorced,primary
30,unemployed,married,tertiary
34,entrepreneur,married,primary
39,blue-collar,married,primary
35,management,single,tertiary
42,blue-collar,married,primary
34,admin.,married,secondary
31,technician,married,tertiary
39,management,married,secondary
55,services,married,tertiary
34,technician,married,secondary
51,technician,married,secondary
54,blue-collar,married,primary
58,blue-collar,divorced,primary
59,management,married,tertiary
51,blue-collar,married,primary
56,entrepreneur,divorced,primary
57,housemaid,married,primary
32,technician,married,secondary
38,management,single,tertiary
56,housemaid,married,primary
27,blue-collar,single,primary
44,entrepreneur,married,tertiary
57,unemployed,married,tertiary
50,services,married,secondary
28,student,married,tertiary
59,retired,married,primary
33,management,married,tertiary
46,blue-collar,married,primary
31,management,married,tertiary
49,self-employed,married,secondary
51,management,married,tertiary
33,technician,married,tertiary
48,blue-collar,married,secondary
31,housemaid,single,tertiary
42,blue-collar,married,primary
51,self-employed,divorced,primary
35,unemployed,married,primary
32,technician,single,tertiary
51,retired,married,tertiary
38,blue-collar,married,secondary
41,management,married,secondary
30,services,married,secondary
47,admin.,single,tertiary
37,management,married,tertiary
51,blue-collar,married,primary
50,management,married,tertiary
57,retired,married,primary
51,blue-collar,single,secondary
51,blue-collar,married,primary
35,admin.,married,secondary
43,management,married,primary
31,management,single,tertiary
46,blue-collar,married,secondary
30,admin.,married,secondary
51,self-employed,married,secondary
44,management,single,tertiary
40,technician,single,tertiary
48,housemaid,divorced,primary
88,retired,married,primary
30,blue-collar,married,secondary
52,entrepreneur,married,secondary
35,management,married,tertiary
45,services,married,secondary
44,housemaid,married,primary
38,admin.,married,primary
45,admin.,divorced,secondary
35,management,married,tertiary
30,management,married,tertiary
32,admin.,single,secondary
30,technician,single,tertiary
70,retired,married,secondary
30,blue-collar,married,secondary
42,admin.,married,primary
48,management,married,tertiary
34,blue-collar,married,primary
43,management,divorced,tertiary
41,blue-collar,married,primary
51,management,married,tertiary
43,housemaid,married,primary
47,technician,divorced,secondary
46,admin.,divorced,secondary
30,management,single,tertiary
55,technician,married,secondary
45,blue-collar,single,primary
39,management,single,tertiary
36,blue-collar,divorced,primary
40,blue-collar,married,primary
36,entrepreneur,married,tertiary
38,unemployed,married,primary
33,management,married,tertiary
41,management,married,secondary
32,blue-collar,single,primary
59,retired,married,primary
36,student,single,tertiary
52,blue-collar,married,primary
39,blue-collar,single,primary
34,entrepreneur,divorced,tertiary
32,management,married,tertiary
46,admin.,married,primary
39,technician,married,tertiary
42,technician,married,secondary
32,self-employed,married,tertiary
38,services,single,secondary
33,technician,divorced,secondary
39,management,married,tertiary
31,management,single,secondary
51,blue-collar,married,primary
41,management,married,tertiary
67,retired,married,secondary
38,blue-collar,single,primary
58,housemaid,married,tertiary
48,services,married,secondary
36,technician,married,secondary
