age,job,marital,education
37,technician,married,secondary
40,admin.,single,secondary
45,management,married,tertiary
50,unemployed,married,tertiary
58,management,divorced,secondary
36,technician,married,tertiary
45,technician,single,tertiary
38,technician,single,secondary
47,management,married,secondary
52,services,married,primary
60,retired,divorced,tertiary
50,admin.,married,primary
44,blue-collar,married,primary
34,management,single,tertiary
28,blue-collar,married,primary
28,technician,single,tertiary
53,blue-collar,married,primary
47,admin.,divorced,secondary
32,technician,single,tertiary
39,blue-collar,married,primary
33,blue-collar,married,secondary
34,services,single,secondary
45,admin.,married,secondary
26,blue-collar,single,secondary
41,unemployed,married,tertiary
47,admin.,divorced,primary
56,technician,single,primary
33,management,married,tertiary
31,self-employed,married,primary
30,technician,divorced,tertiary
33,self-employed,married,tertiary
34,blue-collar,married,secondary
52,management,divorced,tertiary
53,entrepreneur,married,tertiary
37,blue-collar,married,primary
42,management,single,tertiary
37,admin.,married,tertiary
34,admin.,married,secondary
38,blue-collar,single,secondary
58,retired,married,tertiary
34,blue-collar,married,secondary
50,services,married,secondary
28,technician,single,secondary
26,management,single,tertiary
55,management,married,primary
50,retired,married,primary
36,services,married,primary
44,blue-collar,married,primary
36,blue-collar,married,secondary
35,services,divorced,secondary
39,management,single,tertiary
40,management,single,primary
38,blue-collar,married,primary
33,management,married,tertiary
38,management,single,tertiary
45,self-employed,married,tertiary
45,unemployed,divorced,primary
56,technician,married,secondary
42,blue-collar,married,primary
50,entrepreneur,single,primary
24,admin.,single,secondary
35,management,single,tertiary
43,management,married,tertiary
53,self-employed,divorced,tertiary
30,technician,married,tertiary
52,management,married,tertiary
43,blue-collar,married,primary
37,services,single,primary
60,retired,married,secondary
26,admin.,single,primary
53,management,married,tertiary
33,management,married,primary
36,technician,divorced,secondary
35,blue-collar,married,primary
34,management,married,tertiary
47,blue-collar,married,primary
45,blue-collar,divorced,primary
34,blue-collar,married,secondary
52,technician,married,primary
24,unemployed,single,secondary
53,blue-collar,divorced,primary
35,management,single,tertiary
35,technician,single,secondary
56,technician,divorced,primary
51,management,single,tertiary
61,retired,married,primary
34,services,single,secondary
54,unemployed,divorced,secondary
62,retired,married,primary
48,services,married,primary
71,retired,divorced,primary
43,unemployed,married,tertiary
39,unemployed,single,tertiary
26,blue-collar,divorced,secondary
46,self-employed,single,secondary
26,management,single,tertiary
28,services,single,secondary
31,blue-collar,single,secondary
58,blue-collar,married,primary
42,technician,married,secondary
71,technician,married,tertiary
50,management,married,tertiary
50,technician,married,primary
53,admin.,married,secondary
42,blue-collar,married,primary
52,blue-collar,single,primary
30,management,single,tertiary
38,admin.,married,secondary
32,student,single,tertiary
44,entrepreneur,married,tertiary
51,blue-collar,married,secondary
40,technician,divorced,tertiary
42,management,married,tertiary
25,blue-collar,single,tertiary
36,blue-collar,married,primary
33,unemployed,married,tertiary
48,services,single,primary
83,housemaid,married,primary
77,retired,single,primary
48,management,single,tertiary
31,technician,married,secondary
46,blue-collar,single,primary
38,self-employed,single,secondary
43,management,married,primary
33,self-employed,single,tertiary
36,unemployed,divorced,tertiary
32,housemaid,married,primary
47,management,divorced,tertiary
40,services,divorced,primary
58,housemaid,married,primary
38,admin.,married,secondary
38,blue-collar,married,secondary
33,services,married,secondary
34,blue-collar,married,secondary
39,entrepreneur,married,tertiary
60,blue-collar,married,primary
31,unemployed,single,tertiary
38,self-employed,married,secondary
51,technician,married,tertiary
41,unemployed,married,tertiary
49,services,married,secondary
37,blue-collar,married,secondary
58,retired,married,primary
43,unemployed,married,primary
43,management,married,tertiary
31,management,married,tertiary
27,blue-collar,married,secondary
39,admin.,married,primary
35,management,married,tertiary
48,services,married,primary
37,entrepreneur,married,tertiary
52,admin.,divorced,secondary
45,admin.,married,secondary
40,blue-collar,divorced,secondary
57,technician,single,secondary
34,management,married,tertiary
36,technician,married,tertiary
48,blue-collar,single,primary
39,services,single,secondary
50,blue-collar,married,primary
65,unemployed,divorced,secondary
49,blue-collar,married,primary
56,admin.,married,secondary
36,blue-collar,divorced,primary
29,management,married,tertiary
53,management,single,tertiary
42,management,married,tertiary
44,technician,single,primary
27,technician,single,tertiary
30,management,single,tertiary
31,services,single,secondary
25,management,single,tertiary
47,blue-collar,married,primary
49,blue-collar,married,primary
45,blue-collar,married,primary
32,technician,single,tertiary
80,retired,married,primary
39,technician,single,secondary
45,blue-collar,married,primary
45,housemaid,married,primary
42,admin.,divorced,secondary
59,retired,married,primary
42,services,single,secondary
33,unemployed,single,tertiary
34,blue-collar,married,secondary
31,technician,married,secondary
36,blue-collar,divorced,secondary
36,housemaid,married,primary
39,services,divorced,secondary
47,technician,married,secondary
59,admin.,married,primary
50,blue-collar,married,primary
36,blue-collar,married,secondary
36,entrepreneur,married,tertiary
27,technician,single,tertiary
30,self-employed,single,tertiary
36,unemployed,divorced,primary
36,self-employed,divorced,tertiary
39,technician,married,tertiary
33,technician,single,tertiary
39,housemaid,married,secondary
54,blue-collar,married,primary
47,self-employed,married,tertiary
51,blue-collar,divorced,primary
54,blue-collar,married,primary
60,services,married,secondary
36,admin.,married,secondary
40,admin.,divorced,secondary
50,management,married,tertiary
45,blue-collar,married,primary
31,management,married,tertiary
37,blue-collar,single,secondary
29,services,single,tertiary
32,management,married,tertiary
31,management,married,tertiary
51,housemaid,married,primary
36,management,single,tertiary
25,blue-collar,single,secondary
41,entrepreneur,married,tertiary
29,technician,married,tertiary
30,entrepreneur,married,primary
48,blue-collar,married,primary
31,technician,single,secondary
40,management,divorced,secondary
33,management,married,tertiary
44,management,single,tertiary
30,management,single,tertiary
47,entrepreneur,married,tertiary
52,management,married,tertiary
27,technician,married,tertiary
37,technician,married,secondary
31,blue-collar,married,primary
51,blue-collar,married,primary
31,management,married,tertiary
38,blue-collar,married,primary
47,self-employed,married,secondary
39,blue-collar,single,secondary
38,admin.,married,secondary
31,admin.,married,secondary
69,technician,married,tertiary
48,blue-collar,married,primary
38,technician,married,secondary
50,technician,married,secondary
35,blue-collar,married,primary
51,services,divorced,secondary
50,admin.,divorced,secondary
43,blue-collar,married,primary
53,services,divorced,primary
52,management,married,tertiary
31,admin.,single,secondary
39,admin.,single,secondary
41,housemaid,single,primary
55,services,married,primary
32,blue-collar,married,secondary
35,blue-collar,married,primary
35,management,married,secondary
39,management,married,tertiary
37,blue-collar,married,primary
41,unemployed,divorced,primary
37,technician,single,tertiary
48,management,married,tertiary
52,blue-collar,married,primary
34,management,single,tertiary
48,blue-collar,single,primary
28,blue-collar,married,secondary
41,blue-collar,divorced,secondary
33,admin.,married,secondary
21,admin.,single,secondary
59,retired,divorced,primary
68,retired,married,primary
38,services,divorced,secondary
43,blue-collar,single,primary
31,services,married,secondary
31,blue-collar,married,primary
45,technician,divorced,secondary
41,management,married,tertiary
51,blue-collar,married,primary
30,management,single,tertiary
44,admin.,divorced,secondary
40,management,married,tertiary
53,services,married,primary
43,blue-collar,married,primary
52,retired,married,tertiary
32,housemaid,married,primary
42,blue-collar,single,primary
34,technician,single,secondary
30,admin.,married,primary
42,management,divorced,secondary
36,management,married,tertiary
59,blue-collar,married,primary
59,services,married,primary
37,entrepreneur,married,tertiary
28,management,single,tertiary
41,blue-collar,married,primary
32,blue-collar,married,primary
41,technician,married,tertiary
38,blue-collar,married,primary
33,housemaid,married,tertiary
44,blue-collar,married,primary
59,retired,married,primary
35,technician,single,tertiary
53,blue-collar,married,secondary
59,housemaid,married,primary
37,self-employed,divorced,secondary
50,blue-collar,divorced,primary
38,admin.,married,secondary
33,blue-collar,married,secondary
45,blue-collar,married,primary
52,management,married,tertiary
39,services,single,secondary
34,services,married,secondary
39,management,single,tertiary
27,admin.,single,tertiary
30,management,married,tertiary
38,technician,single,tertiary
41,management,single,tertiary
26,student,single,tertiary
28,unemployed,married,secondary
39,management,married,tertiary
36,student,single,secondary
38,technician,married,tertiary
46,technician,divorced,secondary
55,retired,married,primary
49,blue-collar,married,primary
67,retired,married,tertiary
44,entrepreneur,divorced,tertiary
28,technician,single,tertiary
47,housemaid,divorced,secondary
